#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2025-06-21-13-50-49
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1750488252.702756	COBi532UBSRv3TjM9d	192.168.226.11	47215	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000320	183.160.133.132	1750488162.693539	1750488252.107043	1750488253.271514	1750488253.271527	0
1750488285.639129	Ckm5Mr2SWLvBNmBa18	192.168.226.11	45735	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000351	183.160.133.132	1750488162.693539	1750488285.093281	1750488286.096516	1750488286.096524	0
1750488318.477072	CFW9m3S8W132sJxkk	192.168.226.11	45234	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001038	0.000168	183.160.133.132	1750488292.696984	1750488318.052536	1750488318.934593	1750488318.934630	0
1750488351.546219	Cv6tD23kdtbGk9CP3j	192.168.226.11	47226	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001038	0.000214	183.160.133.132	1750488292.696984	1750488351.072569	1750488351.964068	1750488351.964096	0
1750488384.316242	C6K7OC1OAfcDWt4qM8	192.168.226.11	46071	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001038	0.000244	183.160.133.132	1750488292.696984	1750488384.022407	1750488384.794593	1750488384.794612	0
1750488417.147864	CJRF1w1Sye8KgYQQZd	192.168.226.11	48642	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001038	0.000290	183.160.133.132	1750488292.696984	1750488416.217054	1750488417.633786	1750488417.633814	0
1750488450.026756	CUvQVo1MCRBGARKya4	192.168.226.11	47989	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000168	183.160.133.132	1750488422.103973	1750488449.181376	1750488450.502198	1750488450.502207	0
1750488498.414264	C5pvMa4fNQK7tdLXnc	192.168.226.11	46757	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000153	183.160.133.132	1750488486.307195	1750488498.028518	1750488498.875543	1750488498.875566	0
1750488531.470841	CBdo0l1SnEH323eAl9	192.168.226.11	45307	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000198	183.160.133.132	1750488486.307195	1750488531.054386	1750488531.967587	1750488531.967600	0
1750488564.308362	CgpcR41b6R4viM1aWh	192.168.226.11	46708	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000168	183.160.133.132	1750488551.430628	1750488564.023082	1750488564.818427	1750488564.818441	0
1750488597.209447	C2j4JE3mcoSvjTX5Uh	192.168.226.11	45540	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000198	183.160.133.132	1750488551.430628	1750488596.224553	1750488597.630139	1750488597.630159	0
1750488630.248958	Czxh5a3vfntR3bXiW3	192.168.226.11	48501	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000183	183.160.133.132	1750488616.093899	1750488630.001834	1750488630.733050	1750488630.733080	0
1750488663.746687	CItz1HyjBVhTKOtD6	192.168.226.11	46286	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000214	183.160.133.132	1750488616.093899	1750488662.200418	1750488663.630087	1750488663.630164	0
1750488695.979070	CIWA8x4nHtsgvJGMDf	192.168.226.11	46659	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000198	183.160.133.132	1750488681.461529	1750488695.178636	1750488696.504377	1750488696.504391	0
1750488728.897013	CDgp0p4Oge9Jwa2vG3	192.168.226.11	47025	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000229	183.160.133.132	1750488681.461529	1750488728.151264	1750488729.374333	1750488729.374357	0
1750488761.996353	C31iOm1mC5Dq1Wrv15	192.168.226.11	44666	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000198	183.160.133.132	1750488746.379097	1750488761.174397	1750488762.504254	1750488762.504268	0
1750488795.137017	CZEEJaAJxs41fid87	192.168.226.11	47925	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000244	183.160.133.132	1750488746.379097	1750488794.205552	1750488795.601619	1750488795.601636	0
1750488828.214862	CQSx8w4lcm2PFFNo4l	192.168.226.11	48438	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000198	183.160.133.132	1750488810.524802	1750488827.226626	1750488828.693489	1750488828.693604	0
