 ,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label
126.0,2025-06-23T01:42:44+0800,CwkwBu2TjDYbOnSRQ,192.168.84.22,58131,192.168.84.22,4242,tcp,,0.000464,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
127.0,2025-06-23T01:42:44+0800,CVa4Xb3lTQLebnu5l5,192.168.84.22,59213,192.168.84.22,9101,tcp,,0.000446,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
128.0,2025-06-23T01:42:44+0800,CkLqHQ325a23XlZOP8,192.168.84.22,60277,192.168.84.22,1131,tcp,,0.000276,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
129.0,2025-06-23T01:42:44+0800,ClHxNL3rxne2qFFIGg,192.168.84.22,57615,192.168.84.22,2103,tcp,,0.00018,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
130.0,2025-06-23T01:42:44+0800,CPoyAN1zKYlABbppr3,192.168.84.22,60519,192.168.84.22,52869,tcp,,0.000165,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
131.0,2025-06-23T01:42:44+0800,C5yTec3SEa3iARtRI4,192.168.84.22,60967,192.168.84.22,2003,tcp,,0.000298,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
132.0,2025-06-23T01:42:44+0800,CFEfgd4Uzrm3CCWdzk,192.168.84.22,58021,192.168.84.22,8082,tcp,,0.000655,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
133.0,2025-06-23T01:42:44+0800,CTLY7T2WaEp2j0BIT,192.168.84.22,59485,192.168.84.22,13722,tcp,,0.000126,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
134.0,2025-06-23T01:42:44+0800,CHPUBL2bwosO7ggVpc,192.168.84.22,58705,192.168.84.22,1864,tcp,,0.000591,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
135.0,2025-06-23T01:42:44+0800,C3yswc4yWlGxi2onMj,192.168.84.22,58365,192.168.84.22,1322,tcp,,0.000275,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
136.0,2025-06-23T01:42:44+0800,CAKuON2jthfzn0t1Xl,192.168.84.22,57083,192.168.84.22,2144,tcp,,0.000632,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
137.0,2025-06-23T01:42:44+0800,COtChuWY5LNr0Qxs7,192.168.84.22,57041,192.168.84.22,2013,tcp,,0.000325,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
138.0,2025-06-23T01:42:44+0800,CihX5j2QaOTrXtcu91,192.168.84.22,59419,192.168.84.22,1301,tcp,,0.000212,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
139.0,2025-06-23T01:42:44+0800,CP4Szq3OSxM0bm5ma8,192.168.84.22,59913,192.168.84.22,9575,tcp,,0.000462,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
140.0,2025-06-23T01:42:44+0800,CWsUanBagUfIefS43,192.168.84.22,58847,192.168.84.22,1272,tcp,,0.000488,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
141.0,2025-06-23T01:42:44+0800,CxROaF2xzo8NZLjwl2,192.168.84.22,60057,192.168.84.22,3493,tcp,,0.000252,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
142.0,2025-06-23T01:42:44+0800,C8S9cvXjJeNw7c7S6,192.168.84.22,58939,192.168.84.22,25734,tcp,,0.000446,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
143.0,2025-06-23T01:42:44+0800,CxiJrh2NOeZ6jkGtPa,192.168.84.22,58695,192.168.84.22,8086,tcp,,0.000343,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
144.0,2025-06-23T01:42:44+0800,C2e08C301UTmkhVR46,192.168.84.22,59455,192.168.84.22,5859,tcp,,0.000402,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
145.0,2025-06-23T01:42:44+0800,CCaWAy5FHqN9o06ni,192.168.84.22,58953,192.168.84.22,8400,tcp,,0.000511,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
146.0,2025-06-23T01:42:44+0800,CWqbXh2vS0P69nlrod,192.168.84.22,60505,192.168.84.22,1183,tcp,,0.000533,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
147.0,2025-06-23T01:42:44+0800,CwdHFM10HKSfxVIoea,192.168.84.22,59355,192.168.84.22,49153,tcp,,0.000335,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
148.0,2025-06-23T01:42:44+0800,CQSMdY2J3aLX4oVpm2,192.168.84.22,57599,192.168.84.22,9968,tcp,,0.000314,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
149.0,2025-06-23T01:42:44+0800,C5TzDz4btfJ8PECQFf,192.168.84.22,57957,192.168.84.22,631,tcp,,0.000175,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
150.0,2025-06-23T01:42:44+0800,CN8pPZq9VWR3oyYZ7,192.168.84.22,59571,192.168.84.22,407,tcp,,0.000214,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
151.0,2025-06-23T01:42:44+0800,CUhTnT1fFPbBxRvwy4,192.168.84.22,57073,192.168.84.22,2382,tcp,,0.000139,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
152.0,2025-06-23T01:42:44+0800,Cckvyg2x3BuzhAssxi,192.168.84.22,57959,192.168.84.22,683,tcp,,0.000414,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
153.0,2025-06-23T01:42:44+0800,CGThdZ3t0czqzTerqe,192.168.84.22,59433,192.168.84.22,5906,tcp,,0.000321,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
154.0,2025-06-23T01:42:44+0800,Cmol572USRdPDuxLTa,192.168.84.22,58395,192.168.84.22,5431,tcp,,0.000132,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
155.0,2025-06-23T01:42:44+0800,Czqtjx2AZSPsghKNCb,192.168.84.22,58895,192.168.84.22,2725,tcp,,0.000265,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
156.0,2025-06-23T01:42:44+0800,CfnJLd4d7VYYKfRBn2,192.168.84.22,60731,192.168.84.22,646,tcp,,0.000353,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
157.0,2025-06-23T01:42:44+0800,CxhfrrEuDMxAmT7Mj,192.168.84.22,60163,192.168.84.22,32773,tcp,,0.000178,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
158.0,2025-06-23T01:42:44+0800,CdN9eA3Hlqgc0HIM0i,192.168.84.22,59529,192.168.84.22,2710,tcp,,0.000465,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
159.0,2025-06-23T01:42:44+0800,CRtyUF33MqYoH1I7e7,192.168.84.22,59009,192.168.84.22,1434,tcp,,0.000277,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
160.0,2025-06-23T01:42:44+0800,Ctiqeg1TwE1l12XKvd,192.168.84.22,60707,192.168.84.22,125,tcp,,0.00039,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
161.0,2025-06-23T01:42:44+0800,C2mjLd2ZktZxNFY7Y6,192.168.84.22,58469,192.168.84.22,8333,tcp,,0.000302,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
162.0,2025-06-23T01:42:44+0800,CuFEWP1rzIB3KVoM3c,192.168.84.22,59205,192.168.84.22,1074,tcp,,0.000236,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
163.0,2025-06-23T01:42:44+0800,ChS0xl27KRBk7Tixkh,192.168.84.22,58827,192.168.84.22,4000,tcp,,0.000309,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
164.0,2025-06-23T01:42:44+0800,CLznB545VouwuC6ZG1,192.168.84.22,58831,192.168.84.22,1065,tcp,,0.000321,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
165.0,2025-06-23T01:42:44+0800,CZuHore4JkssxH42a,192.168.84.22,59793,192.168.84.22,5357,tcp,,0.000305,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
166.0,2025-06-23T01:42:44+0800,Cf43nF4Af93z6uWFGe,192.168.84.22,57451,192.168.84.22,3814,tcp,,0.000479,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
167.0,2025-06-23T01:42:44+0800,CZ8eDL1JuPbkEfT2eg,192.168.84.22,58973,192.168.84.22,5902,tcp,,0.000741,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
168.0,2025-06-23T01:42:44+0800,CLerlR1jid2QxId1P,192.168.84.22,58729,192.168.84.22,2043,tcp,,0.000413,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
169.0,2025-06-23T01:42:44+0800,C2xoKz3XuPHx6rhcba,192.168.84.22,57137,192.168.84.22,9876,tcp,,0.000328,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
170.0,2025-06-23T01:42:44+0800,CJSvHb2JXIRmLIVCli,192.168.84.22,60331,192.168.84.22,2190,tcp,,0.000237,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
171.0,2025-06-23T01:42:44+0800,CJdIRa3RM0d8BViyb5,192.168.84.22,58495,192.168.84.22,7921,tcp,,0.000383,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
172.0,2025-06-23T01:42:44+0800,CDaThP2FADZfh6mIg8,192.168.84.22,60075,192.168.84.22,1044,tcp,,0.000297,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
173.0,2025-06-23T01:42:44+0800,CxI9Sb4bEPrPpVG2f6,192.168.84.22,59369,192.168.84.22,2717,tcp,,0.000368,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
174.0,2025-06-23T01:42:44+0800,C0T5691rS6V5XGaj94,192.168.84.22,60149,192.168.84.22,49158,tcp,,0.000184,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
175.0,2025-06-23T01:42:44+0800,CrqDcA2OXt4oSTQWH2,192.168.84.22,59101,192.168.84.22,55055,tcp,,0.00044,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
176.0,2025-06-23T01:42:44+0800,CEfcgH1M2xICaR6qQf,192.168.84.22,60889,192.168.84.22,2260,tcp,,0.000465,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
177.0,2025-06-23T01:42:44+0800,CfwFXU20H6AMNqLn7j,192.168.84.22,57135,192.168.84.22,1234,tcp,,0.000206,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
178.0,2025-06-23T01:42:44+0800,CgMrJc3JpMoZOLYTd2,192.168.84.22,58737,192.168.84.22,687,tcp,,0.000215,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
179.0,2025-06-23T01:42:44+0800,Cx7mXl1qvJ0qeDAXo4,192.168.84.22,59431,192.168.84.22,1947,tcp,,0.000101,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
180.0,2025-06-23T01:42:44+0800,CMGXVw1xx7CBHRQ4h2,192.168.84.22,56947,192.168.84.22,545,tcp,,0.000463,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
181.0,2025-06-23T01:42:44+0800,CEATzp16ODEWRoWra6,192.168.84.22,57431,192.168.84.22,19101,tcp,,0.000309,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
182.0,2025-06-23T01:42:44+0800,CDi6BI3xrFRG4rJeYj,192.168.84.22,59629,192.168.84.22,1081,tcp,,0.000215,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
183.0,2025-06-23T01:42:44+0800,Cl2LIs1T3rodHFtlw7,192.168.84.22,60259,192.168.84.22,6502,tcp,,0.000178,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
184.0,2025-06-23T01:42:44+0800,CuOmo73qFd49V5bvO6,192.168.84.22,59329,192.168.84.22,8022,tcp,,0.000194,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
185.0,2025-06-23T01:42:44+0800,CZY5Ta3vYd352cW9yb,192.168.84.22,58555,192.168.84.22,9485,tcp,,0.000297,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
186.0,2025-06-23T01:42:44+0800,CIWIMg2psgau1ZbDL9,192.168.84.22,60347,192.168.84.22,2920,tcp,,0.000228,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
187.0,2025-06-23T01:42:44+0800,C3UHbg4xDGd6jMuel9,192.168.84.22,58183,192.168.84.22,5033,tcp,,0.000228,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
188.0,2025-06-23T01:42:44+0800,Cu6tr13WGQC8zoHxJj,192.168.84.22,57141,192.168.84.22,1174,tcp,,0.000319,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
189.0,2025-06-23T01:42:44+0800,C259g11N2YiIuJrP52,192.168.84.22,57313,192.168.84.22,2042,tcp,,0.000249,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
190.0,2025-06-23T01:42:44+0800,CpHmKd13TfLIUInnuf,192.168.84.22,60725,192.168.84.22,2099,tcp,,0.000145,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
191.0,2025-06-23T01:42:44+0800,Cos2P71LfT8Hp3b3b2,192.168.84.22,59411,192.168.84.22,1095,tcp,,0.000341,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
192.0,2025-06-23T01:42:44+0800,C7Gh5y1ITBSJvD58P5,192.168.84.22,57713,192.168.84.22,9666,tcp,,0.00042,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
193.0,2025-06-23T01:42:44+0800,CLcAHc4aCmjRdjUAAj,192.168.84.22,58429,192.168.84.22,8193,tcp,,0.000276,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
194.0,2025-06-23T01:42:44+0800,Cnhct02wydwOFgBKQj,192.168.84.22,60107,192.168.84.22,1310,tcp,,0.000398,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
195.0,2025-06-23T01:42:44+0800,CkKUaM1A8lNzxJvhvk,192.168.84.22,58281,192.168.84.22,1024,tcp,,0.000339,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
196.0,2025-06-23T01:42:44+0800,Cthprq2JgVmQo5Y1N6,192.168.84.22,58509,192.168.84.22,1233,tcp,,0.000201,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
197.0,2025-06-23T01:42:44+0800,CwXEgruIwCIUNyL0j,192.168.84.22,57157,192.168.84.22,3300,tcp,,0.000304,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
198.0,2025-06-23T01:42:44+0800,CREDPy4UKfqQ2JRK,192.168.84.22,60365,192.168.84.22,1084,tcp,,0.000202,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
199.0,2025-06-23T01:42:44+0800,CvmQxBrSQcn62eSek,192.168.84.22,59383,192.168.84.22,6669,tcp,,0.000256,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
200.0,2025-06-23T01:42:44+0800,CZ2cak1tIf6LUB9NZ2,192.168.84.22,58625,192.168.84.22,6580,tcp,,0.00022,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
201.0,2025-06-23T01:42:44+0800,C0sfrw15L1xnB4qkJe,192.168.84.22,57883,192.168.84.22,19842,tcp,,0.000172,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
202.0,2025-06-23T01:42:44+0800,CEAVXidu528rhBckk,192.168.84.22,58233,192.168.84.22,2968,tcp,,0.000278,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
203.0,2025-06-23T01:42:44+0800,CnhlCH3bLK0w7HdWO6,192.168.84.22,58329,192.168.84.22,9090,tcp,,0.000246,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
204.0,2025-06-23T01:42:44+0800,CADlVy25luOlRcL8cd,192.168.84.22,58497,192.168.84.22,1066,tcp,,0.000337,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
205.0,2025-06-23T01:42:44+0800,C01E9V6ROBrlqDLdl,192.168.84.22,60953,192.168.84.22,32777,tcp,,0.00021,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
206.0,2025-06-23T01:42:44+0800,ChRqBM3MhQEhy1GLKh,192.168.84.22,58571,192.168.84.22,6646,tcp,,0.000328,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
207.0,2025-06-23T01:42:44+0800,CgnMhw462YByyEXrkh,192.168.84.22,57587,192.168.84.22,5961,tcp,,0.000246,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
208.0,2025-06-23T01:42:44+0800,Cof8vm43RvmAjy9TNh,192.168.84.22,58033,192.168.84.22,1594,tcp,,0.000368,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
209.0,2025-06-23T01:42:44+0800,CQcjuE4EiwBeVpWrs1,192.168.84.22,59067,192.168.84.22,1164,tcp,,0.000447,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
210.0,2025-06-23T01:42:44+0800,C2H9cx3S2uMT1nRB5a,192.168.84.22,59959,192.168.84.22,3801,tcp,,0.000312,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
211.0,2025-06-23T01:42:44+0800,Cji1mF45tgImlCWqr5,192.168.84.22,58117,192.168.84.22,3323,tcp,,0.000311,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
212.0,2025-06-23T01:42:44+0800,CHO7UZ1nDowt5GQRe8,192.168.84.22,59295,192.168.84.22,705,tcp,,0.000813,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
213.0,2025-06-23T01:42:44+0800,CeR87o1M5YveDN8qN3,192.168.84.22,60583,192.168.84.22,4321,tcp,,0.000657,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
214.0,2025-06-23T01:42:44+0800,CqPmZr339cIoJiobok,192.168.84.22,59395,192.168.84.22,9943,tcp,,0.000247,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
215.0,2025-06-23T01:42:44+0800,CyNu9oBlNCcnKMVe2,192.168.84.22,60191,192.168.84.22,1033,tcp,,0.000465,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
216.0,2025-06-23T01:42:44+0800,CDhPZf3rekfeQuUNMd,192.168.84.22,57679,192.168.84.22,10000,tcp,,0.000362,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
217.0,2025-06-23T01:42:44+0800,CCVyPf1mzOQCfEWyhg,192.168.84.22,57203,192.168.84.22,9009,tcp,,0.000353,0.0,0.0,REJ,T,T,0,Sr,1,60,2,80,,Malicious
218.0,2025-06-23T01:42:44+0800,CJ74bc2mLVU3bLG9Yc,192.168.84.22,58757,192.168.84.22,1141,tcp,,0.0003,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
219.0,2025-06-23T01:42:44+0800,C3Mnjz4rp94UObZ5P,192.168.84.22,57673,192.168.84.22,30718,tcp,,0.000427,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
220.0,2025-06-23T01:42:44+0800,CYhJjcZJgv4tlsF12,192.168.84.22,60127,192.168.84.22,3017,tcp,,0.000436,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
221.0,2025-06-23T01:42:44+0800,CqqXfvpSniAhavdP1,192.168.84.22,59141,192.168.84.22,2605,tcp,,0.000358,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
222.0,2025-06-23T01:42:44+0800,C5jld61P4YVZv0mvR,192.168.84.22,59967,192.168.84.22,88,tcp,,0.00042,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
223.0,2025-06-23T01:42:44+0800,C2TV1D23SdezOAqOn3,192.168.84.22,58161,192.168.84.22,1805,tcp,,0.000532,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
224.0,2025-06-23T01:42:44+0800,CTSO3zHU3obBS8Zg9,192.168.84.22,59881,192.168.84.22,1687,tcp,,0.000105,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
225.0,2025-06-23T01:42:44+0800,C7EAT319tFfEpqpuch,192.168.84.22,58293,192.168.84.22,12174,tcp,,7.5e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
226.0,2025-06-23T01:42:44+0800,CHPKPP2btdHTN42q76,192.168.84.22,59377,192.168.84.22,5550,tcp,,0.000196,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
227.0,2025-06-23T01:42:44+0800,C7ZNir2fzUSJdMGjQ1,192.168.84.22,57323,192.168.84.22,2126,tcp,,0.000178,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
228.0,2025-06-23T01:42:44+0800,CtSZBK2JeVb9ECBTTd,192.168.84.22,59553,192.168.84.22,2702,tcp,,0.000233,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
229.0,2025-06-23T01:42:44+0800,CNu1Gu2mOJTGGD6pz,192.168.84.22,56947,192.168.84.22,52673,tcp,,0.000274,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
230.0,2025-06-23T01:42:44+0800,CiIgku2bu4ns1a4gCc,192.168.84.22,58975,192.168.84.22,27356,tcp,,0.000293,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
231.0,2025-06-23T01:42:44+0800,CSEX5t2sAhSzF7yAV4,192.168.84.22,57051,192.168.84.22,1309,tcp,,0.000464,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
232.0,2025-06-23T01:42:44+0800,CoHzh21eTFBRKU7kLj,192.168.84.22,58449,192.168.84.22,62078,tcp,,0.000432,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
233.0,2025-06-23T01:42:44+0800,CmSLVn3R5oCGZdaFmb,192.168.84.22,58163,192.168.84.22,16080,tcp,,0.000303,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
234.0,2025-06-23T01:42:44+0800,C4qHNn2Fag9FFQPYe,192.168.84.22,58305,192.168.84.22,50006,tcp,,0.000395,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
235.0,2025-06-23T01:42:44+0800,CxUhtD2HPPnjNgjWZ8,192.168.84.22,58119,192.168.84.22,5555,tcp,,0.000412,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
236.0,2025-06-23T01:42:44+0800,CaWlWm1jF4vuGt3hGk,192.168.84.22,57371,192.168.84.22,3517,tcp,,0.000377,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
237.0,2025-06-23T01:42:44+0800,CB6oK61tkV5CKoZ8i8,192.168.84.22,56965,192.168.84.22,34573,tcp,,0.000278,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
238.0,2025-06-23T01:42:44+0800,CMc6ac44FPr4qhFn5j,192.168.84.22,60007,192.168.84.22,4444,tcp,,0.0004,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
239.0,2025-06-23T01:42:44+0800,CEhenJ3ChXoEqQPd6g,192.168.84.22,59231,192.168.84.22,389,tcp,,0.000488,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
240.0,2025-06-23T01:42:44+0800,CFnizm12oHUV2ovIN7,192.168.84.22,57091,192.168.84.22,49159,tcp,,0.000208,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
241.0,2025-06-23T01:42:44+0800,CJhjZs1ZbthnppFHEb,192.168.84.22,57137,192.168.84.22,280,tcp,,0.000512,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
242.0,2025-06-23T01:42:44+0800,CycOli2GHksg2JhJue,192.168.84.22,59947,192.168.84.22,1032,tcp,,0.000547,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
243.0,2025-06-23T01:42:44+0800,CDWIo12OTlLCvnjOFe,192.168.84.22,57759,192.168.84.22,3283,tcp,,0.000455,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
244.0,2025-06-23T01:42:44+0800,C1nSYq2YGSe70Z44X3,192.168.84.22,57445,192.168.84.22,222,tcp,,0.000536,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
245.0,2025-06-23T01:42:44+0800,Chgw033NoDiPABDztc,192.168.84.22,60805,192.168.84.22,4446,tcp,,0.000173,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
246.0,2025-06-23T01:42:44+0800,C0Zk9K2vqQ4JY8X171,192.168.84.22,59449,192.168.84.22,2222,tcp,,0.000449,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
247.0,2025-06-23T01:42:44+0800,CBQrzOGTuEjpSUxf8,192.168.84.22,59589,192.168.84.22,4125,tcp,,0.000433,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
248.0,2025-06-23T01:42:44+0800,CeFNnc0ObVydPIvS3,192.168.84.22,60755,192.168.84.22,9877,tcp,,0.000375,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
249.0,2025-06-23T01:42:44+0800,CRRn033T9MkbmPynK,192.168.84.22,57093,192.168.84.22,4343,tcp,,0.000399,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
250.0,2025-06-23T01:42:44+0800,CkRw9w2L46elOHbmD9,192.168.84.22,59881,192.168.84.22,1984,tcp,,0.000221,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
251.0,2025-06-23T01:42:44+0800,C8FCNR3Awm9wtWd8b4,192.168.84.22,59317,192.168.84.22,3800,tcp,,0.000258,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
252.0,2025-06-23T01:42:44+0800,CFy7b74oW3xWfcKMMl,192.168.84.22,57979,192.168.84.22,783,tcp,,0.000499,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
253.0,2025-06-23T01:42:44+0800,CrBSV14qfQEjCD9hCk,192.168.84.22,57311,192.168.84.22,6666,tcp,,0.00028,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
